review,date,source,review_id,sentences,sentence_id,sentence,sent_len,emoji_desc
FlatWhite with Starbucks BlondeEspresso .  Tastes a little bit like sunshine,2018-02-19 23:09:51,Twitter,617,"['FlatWhite with Starbucks BlondeEspresso .', 'Tastes a little bit like sunshine']",0,"FlatWhite with Starbucks BlondeEspresso ., ",41,
FlatWhite with Starbucks BlondeEspresso .  Tastes a little bit like sunshine,2018-02-19 23:09:51,Twitter,617,"['FlatWhite with Starbucks BlondeEspresso .', 'Tastes a little bit like sunshine']",1,"Tastes a little bit like sunshine, ",33,
BUTTERSCOTCH,2018-02-16 20:30:03,Twitter,618,['BUTTERSCOTCH'],0,"BUTTERSCOTCH, ",12,
Life hack . ,2018-02-16 18:31:59,Twitter,619,['Life hack .'],0,"Life hack ., ",11,
Starbucks BlondeEspresso is roasted lighter so the natural subtle sweet flavor shines through . ,2018-02-15 20:08:19,Twitter,620,['Starbucks BlondeEspresso is roasted lighter so the natural subtle sweet flavor shines through .'],0,"Starbucks BlondeEspresso is roasted lighter so the natural subtle sweet flavor shines through ., ",95,
"Been catching feelings , but not in a net rose or card sunset .  Caught em right here and this is all true Drinking coffee smiling thinking of you ValentinesDay",2018-02-14 22:30:04,Twitter,621,"['Been catching feelings , but not in a net rose or card sunset .', 'Caught em right here and this is all true Drinking coffee smiling thinking of you ValentinesDay']",0,"Been catching feelings , but not in a net rose or card sunset ., ",63,
"Been catching feelings , but not in a net rose or card sunset .  Caught em right here and this is all true Drinking coffee smiling thinking of you ValentinesDay",2018-02-14 22:30:04,Twitter,621,"['Been catching feelings , but not in a net rose or card sunset .', 'Caught em right here and this is all true Drinking coffee smiling thinking of you ValentinesDay']",1,"Caught em right here and this is all true Drinking coffee smiling thinking of you ValentinesDay, ",95,
I am yours .  You are mine is my valentine,2018-02-14 20:30:03,Twitter,622,"['I am yours .', 'You are mine is my valentine']",0,"I am yours ., ",12,
I am yours .  You are mine is my valentine,2018-02-14 20:30:03,Twitter,622,"['I am yours .', 'You are mine is my valentine']",1,"You are mine is my valentine, ",28,
Your order is complicated .  Like our love Happy ValentinesDay,2018-02-14 18:30:03,Twitter,623,"['Your order is complicated .', 'Like our love Happy ValentinesDay']",0,"Your order is complicated ., ",27,
Your order is complicated .  Like our love Happy ValentinesDay,2018-02-14 18:30:03,Twitter,623,"['Your order is complicated .', 'Like our love Happy ValentinesDay']",1,"Like our love Happy ValentinesDay, ",33,
From Shanghai to Seattle .  a love story . ,2018-02-14 05:46:28,Twitter,624,"['From Shanghai to Seattle .', 'a love story .']",0,"From Shanghai to Seattle ., ",26,
From Shanghai to Seattle .  a love story . ,2018-02-14 05:46:28,Twitter,624,"['From Shanghai to Seattle .', 'a love story .']",1,"a love story ., ",14,
Never forget where you started . ,2018-02-13 06:09:40,Twitter,625,['Never forget where you started .'],0,"Never forget where you started ., ",32,
"Go next level and get this breakfast biscuit with a Smoked Butterscotch Latte , Cold Brew or Blonde Flat White . ",2018-02-13 03:53:48,Twitter,626,"['Go next level and get this breakfast biscuit with a Smoked Butterscotch Latte , Cold Brew or Blonde Flat White .']",0,"Go next level and get this breakfast biscuit with a Smoked Butterscotch Latte , Cold Brew or Blonde Flat White ., ",112,
I love you .  know CherryMocha,2018-02-12 20:02:55,Twitter,627,"['I love you .', 'know CherryMocha']",0,"I love you ., ",12,
I love you .  know CherryMocha,2018-02-12 20:02:55,Twitter,627,"['I love you .', 'know CherryMocha']",1,"know CherryMocha, ",16,
Whos in for peer review,2018-02-09 23:04:28,Twitter,628,['Whos in for peer review'],0,"Whos in for peer review, ",23,
RTing to save a life . ,2018-02-09 18:33:37,Twitter,629,['RTing to save a life .'],0,"RTing to save a life ., ",22,
We love our Military Spouses . ,2018-02-09 05:58:24,Twitter,630,['We love our Military Spouses .'],0,"We love our Military Spouses ., ",30,
Ordered at Starbucks this morning and commented on how cute their reusable cup was they were selling .  Then Im waiting for coffee to be ready the old man behind me comes up says you never know what good will come your way bought GiveGood,2018-01-24 20:53:31,Twitter,631,"['Ordered at Starbucks this morning and commented on how cute their reusable cup was they were selling .', 'Then Im waiting for coffee to be ready the old man behind me comes up says you never know what good will come your way bought GiveGood']",0,"Ordered at Starbucks this morning and commented on how cute their reusable cup was they were selling ., ",102,
Ordered at Starbucks this morning and commented on how cute their reusable cup was they were selling .  Then Im waiting for coffee to be ready the old man behind me comes up says you never know what good will come your way bought GiveGood,2018-01-24 20:53:31,Twitter,631,"['Ordered at Starbucks this morning and commented on how cute their reusable cup was they were selling .', 'Then Im waiting for coffee to be ready the old man behind me comes up says you never know what good will come your way bought GiveGood']",1,"Then Im waiting for coffee to be ready the old man behind me comes up says you never know what good will come your way bought GiveGood, ",134,
Never too early to celebrate . ,2018-02-08 20:07:51,Twitter,632,['Never too early to celebrate .'],0,"Never too early to celebrate ., ",30,
"A chocolatey , cherry dream . ",2018-02-08 04:15:05,Twitter,633,"['A chocolatey , cherry dream .']",0,"A chocolatey , cherry dream ., ",29,
Stars on .  Its good to be Gold,2018-02-08 01:29:48,Twitter,634,"['Stars on .', 'Its good to be Gold']",0,"Stars on ., ",10,
Stars on .  Its good to be Gold,2018-02-08 01:29:48,Twitter,634,"['Stars on .', 'Its good to be Gold']",1,"Its good to be Gold, ",19,
"With Mocha , all things are possible . ",2018-02-07 20:03:34,Twitter,635,"['With Mocha , all things are possible .']",0,"With Mocha , all things are possible ., ",38,
"True , no doubt so we spelled it out .  CherryMocha is here through ValentinesDay",2018-02-07 18:30:03,Twitter,636,"['True , no doubt so we spelled it out .', 'CherryMocha is here through ValentinesDay']",0,"True , no doubt so we spelled it out ., ",38,
"True , no doubt so we spelled it out .  CherryMocha is here through ValentinesDay",2018-02-07 18:30:03,Twitter,636,"['True , no doubt so we spelled it out .', 'CherryMocha is here through ValentinesDay']",1,"CherryMocha is here through ValentinesDay, ",41,
"Lemonade is sweet , spicy .  You and Defender Will get along nicely",2018-02-07 06:56:51,Twitter,637,"['Lemonade is sweet , spicy .', 'You and Defender Will get along nicely']",0,"Lemonade is sweet , spicy ., ",27,
"Lemonade is sweet , spicy .  You and Defender Will get along nicely",2018-02-07 06:56:51,Twitter,637,"['Lemonade is sweet , spicy .', 'You and Defender Will get along nicely']",1,"You and Defender Will get along nicely, ",38,
ProTip A breakfast sandwich is much less crumbly . ,2018-02-06 19:21:24,Twitter,638,['ProTip A breakfast sandwich is much less crumbly .'],0,"ProTip A breakfast sandwich is much less crumbly ., ",50,
A StarbucksMusic mix inspired by pivotal moments and inspiring people .  Our Black History Month playlist is now live on Spotify,2018-02-06 04:30:16,Twitter,639,"['A StarbucksMusic mix inspired by pivotal moments and inspiring people .', 'Our Black History Month playlist is now live on Spotify']",0,"A StarbucksMusic mix inspired by pivotal moments and inspiring people ., ",71,
A StarbucksMusic mix inspired by pivotal moments and inspiring people .  Our Black History Month playlist is now live on Spotify,2018-02-06 04:30:16,Twitter,639,"['A StarbucksMusic mix inspired by pivotal moments and inspiring people .', 'Our Black History Month playlist is now live on Spotify']",1,"Our Black History Month playlist is now live on Spotify, ",55,
"Theres a group of grandmaaged women sitting around table at Starbucks drinking coffee , catching up on life and laughing they just sang Happy Birthday to one them full volume without shame .  If thats not goals I dont know what is",2018-02-05 23:47:19,Twitter,640,"['Theres a group of grandmaaged women sitting around table at Starbucks drinking coffee , catching up on life and laughing they just sang Happy Birthday to one them full volume without shame .', 'If thats not goals I dont know what is']",0,"Theres a group of grandmaaged women sitting around table at Starbucks drinking coffee , catching up on life and laughing they just sang Happy Birthday to one them full volume without shame ., ",190,
"Theres a group of grandmaaged women sitting around table at Starbucks drinking coffee , catching up on life and laughing they just sang Happy Birthday to one them full volume without shame .  If thats not goals I dont know what is",2018-02-05 23:47:19,Twitter,640,"['Theres a group of grandmaaged women sitting around table at Starbucks drinking coffee , catching up on life and laughing they just sang Happy Birthday to one them full volume without shame .', 'If thats not goals I dont know what is']",1,"If thats not goals I dont know what is, ",38,
Mondays . ,2018-02-06 00:47:09,Twitter,641,['Mondays .'],0,"Mondays ., ",9,
"Cornbread biscuit gravy , honey buttered cravey Introducing the SouthernStyle Chicken Sausage Bacon Biscuit . ",2018-02-02 19:43:02,Twitter,642,"['Cornbread biscuit gravy , honey buttered cravey Introducing the SouthernStyle Chicken Sausage Bacon Biscuit .']",0,"Cornbread biscuit gravy , honey buttered cravey Introducing the SouthernStyle Chicken Sausage Bacon Biscuit ., ",109,
"Yall listen .  Starbucks has a new breakfast sandwich .  It involves chicken sausage patty , bacon smear of gravy honey butter and its all resting on cornbread biscuit THAT DAMN BISCUITY GOODNESS IS LIFE CHANGING",2018-02-01 21:50:06,Twitter,643,"['Yall listen .', 'Starbucks has a new breakfast sandwich .', 'It involves chicken sausage patty , bacon smear of gravy honey butter and its all resting on cornbread biscuit THAT DAMN BISCUITY GOODNESS IS LIFE CHANGING']",0,"Yall listen ., ",13,
"Yall listen .  Starbucks has a new breakfast sandwich .  It involves chicken sausage patty , bacon smear of gravy honey butter and its all resting on cornbread biscuit THAT DAMN BISCUITY GOODNESS IS LIFE CHANGING",2018-02-01 21:50:06,Twitter,643,"['Yall listen .', 'Starbucks has a new breakfast sandwich .', 'It involves chicken sausage patty , bacon smear of gravy honey butter and its all resting on cornbread biscuit THAT DAMN BISCUITY GOODNESS IS LIFE CHANGING']",1,"Starbucks has a new breakfast sandwich ., ",40,
"Yall listen .  Starbucks has a new breakfast sandwich .  It involves chicken sausage patty , bacon smear of gravy honey butter and its all resting on cornbread biscuit THAT DAMN BISCUITY GOODNESS IS LIFE CHANGING",2018-02-01 21:50:06,Twitter,643,"['Yall listen .', 'Starbucks has a new breakfast sandwich .', 'It involves chicken sausage patty , bacon smear of gravy honey butter and its all resting on cornbread biscuit THAT DAMN BISCUITY GOODNESS IS LIFE CHANGING']",2,"It involves chicken sausage patty , bacon smear of gravy honey butter and its all resting on cornbread biscuit THAT DAMN BISCUITY GOODNESS IS LIFE CHANGING, ",155,
Chicken Sausage Bacon Spiced Honey Butter Gravy Biscuit Life .  Changed Pure joy this way,2018-01-31 23:57:19,Twitter,644,"['Chicken Sausage Bacon Spiced Honey Butter Gravy Biscuit Life .', 'Changed Pure joy this way']",0,"Chicken Sausage Bacon Spiced Honey Butter Gravy Biscuit Life ., ",62,
